Date;NK
07/11/2004;1009
07/11/2004;1064
07/11/2004;1001
07/11/2004;927
07/11/2004;819
08/11/2004;847
08/11/2004;798
08/11/2004;757
08/11/2004;703
08/11/2004;689
08/11/2004;698
08/11/2004;720
08/11/2004;797
08/11/2004;950
08/11/2004;887
08/11/2004;850
08/11/2004;836
08/11/2004;827
08/11/2004;819
08/11/2004;919
08/11/2004;897
08/11/2004;973
08/11/2004;1065
08/11/2004;1341
08/11/2004;1303
08/11/2004;1189
08/11/2004;1054
08/11/2004;943
08/11/2004;903
09/11/2004;858
09/11/2004;821
09/11/2004;781
09/11/2004;741
09/11/2004;720
09/11/2004;733
09/11/2004;780
09/11/2004;915
09/11/2004;1228
09/11/2004;1239
09/11/2004;1209
09/11/2004;1257
09/11/2004;1007
09/11/2004;1020
09/11/2004;1094
09/11/2004;1045
09/11/2004;909
09/11/2004;1013
09/11/2004;1236
09/11/2004;1275
09/11/2004;1237
09/11/2004;1101
09/11/2004;962
09/11/2004;841
10/11/2004;831
10/11/2004;843
10/11/2004;798
10/11/2004;730
10/11/2004;715
10/11/2004;726
10/11/2004;771
10/11/2004;805
10/11/2004;958
10/11/2004;1021
10/11/2004;969
10/11/2004;923
10/11/2004;973
10/11/2004;996
10/11/2004;1055
10/11/2004;1023
10/11/2004;1039
10/11/2004;1051
10/11/2004;1050
10/11/2004;1156
10/11/2004;1277
10/11/2004;1172
10/11/2004;1048
10/11/2004;1144
11/11/2004;1104
11/11/2004;1038
11/11/2004;960
11/11/2004;934
11/11/2004;930
11/11/2004;918
11/11/2004;952
11/11/2004;1019
11/11/2004;1287
11/11/2004;1578
11/11/2004;1417
11/11/2004;1392
11/11/2004;1147
11/11/2004;1150
11/11/2004;1252
11/11/2004;1186
11/11/2004;1172
11/11/2004;1109
11/11/2004;1201
11/11/2004;1189
11/11/2004;1282
11/11/2004;1207
11/11/2004;904
11/11/2004;900
12/11/2004;932
12/11/2004;968
12/11/2004;827
12/11/2004;789
12/11/2004;812
12/11/2004;811
12/11/2004;827
12/11/2004;849
12/11/2004;1001
12/11/2004;1021
12/11/2004;978
12/11/2004;996
12/11/2004;1014
12/11/2004;1061
12/11/2004;1092
12/11/2004;1129
12/11/2004;1077
12/11/2004;1153
12/11/2004;1234
12/11/2004;1319
12/11/2004;1251
12/11/2004;1165
12/11/2004;954
12/11/2004;971
13/11/2004;961
13/11/2004;952
13/11/2004;875
13/11/2004;891
13/11/2004;1006
13/11/2004;907
13/11/2004;938
13/11/2004;925
13/11/2004;1157
13/11/2004;1169
13/11/2004;1312
13/11/2004;1347
13/11/2004;1321
13/11/2004;1267
13/11/2004;1234
13/11/2004;1101
13/11/2004;1149
13/11/2004;1094
13/11/2004;1056
13/11/2004;1030
13/11/2004;1075
13/11/2004;927
13/11/2004;793
13/11/2004;796
14/11/2004;780
14/11/2004;774
14/11/2004;718
14/11/2004;705
14/11/2004;689
14/11/2004;678
14/11/2004;655
14/11/2004;649
14/11/2004;647
14/11/2004;667
14/11/2004;669
14/11/2004;667
14/11/2004;705
14/11/2004;710
14/11/2004;713
14/11/2004;703
14/11/2004;738
14/11/2004;795
14/11/2004;861
14/11/2004;836
14/11/2004;812
14/11/2004;771
14/11/2004;711
14/11/2004;741
15/11/2004;696
15/11/2004;692
15/11/2004;679
15/11/2004;676
15/11/2004;681
15/11/2004;683
15/11/2004;704
15/11/2004;767
15/11/2004;964
15/11/2004;925
15/11/2004;883
15/11/2004;894
15/11/2004;881
15/11/2004;867
15/11/2004;856
15/11/2004;862
15/11/2004;891
15/11/2004;931
15/11/2004;1025
15/11/2004;1029
15/11/2004;1038
15/11/2004;904
15/11/2004;844
15/11/2004;839
16/11/2004;844
16/11/2004;800
16/11/2004;786
16/11/2004;737
16/11/2004;732
16/11/2004;737
16/11/2004;778
16/11/2004;867
16/11/2004;1248
16/11/2004;1389
16/11/2004;1184
16/11/2004;1160
16/11/2004;982
16/11/2004;948
16/11/2004;1017
16/11/2004;985
16/11/2004;1017
16/11/2004;1121
16/11/2004;1129
16/11/2004;1101
16/11/2004;1182
16/11/2004;1144
16/11/2004;1046
16/11/2004;990
17/11/2004;974
17/11/2004;953
17/11/2004;868
17/11/2004;833
17/11/2004;786
17/11/2004;834
17/11/2004;845
17/11/2004;929
17/11/2004;1234
17/11/2004;1270
17/11/2004;1241
17/11/2004;1268
17/11/2004;1248
17/11/2004;1317
17/11/2004;1308
17/11/2004;1321
17/11/2004;1360
17/11/2004;1659
17/11/2004;1802
17/11/2004;1549
17/11/2004;1407
17/11/2004;1374
17/11/2004;1127
17/11/2004;1096
18/11/2004;1119
18/11/2004;999
18/11/2004;987
18/11/2004;912
18/11/2004;893
18/11/2004;878
18/11/2004;996
18/11/2004;1119
18/11/2004;1407
18/11/2004;1503
18/11/2004;1446
18/11/2004;1416
18/11/2004;1448
18/11/2004;1282
18/11/2004;1271
18/11/2004;1321
18/11/2004;1362
18/11/2004;1316
18/11/2004;1374
18/11/2004;1388
18/11/2004;1422
18/11/2004;1281
18/11/2004;1192
18/11/2004;1108
19/11/2004;1071
19/11/2004;999
19/11/2004;925
19/11/2004;886
19/11/2004;888
19/11/2004;863
19/11/2004;870
19/11/2004;1043
19/11/2004;1478
19/11/2004;1436
19/11/2004;1354
19/11/2004;1290
19/11/2004;1203
19/11/2004;1298
19/11/2004;1352
19/11/2004;1247
19/11/2004;1375
19/11/2004;1553
19/11/2004;1521
19/11/2004;1623
19/11/2004;1510
19/11/2004;837
19/11/2004;667
19/11/2004;695
20/11/2004;683
20/11/2004;695
20/11/2004;703
20/11/2004;698
20/11/2004;714
20/11/2004;692
20/11/2004;729
20/11/2004;880
20/11/2004;974
20/11/2004;1086
20/11/2004;1087
20/11/2004;933
20/11/2004;852
20/11/2004;882
20/11/2004;888
20/11/2004;878
20/11/2004;892
20/11/2004;1117
20/11/2004;1252
20/11/2004;1012
20/11/2004;1025
20/11/2004;1033
20/11/2004;1008
20/11/2004;992
21/11/2004;1187
21/11/2004;1065
21/11/2004;889
21/11/2004;901
21/11/2004;875
21/11/2004;808
21/11/2004;858
21/11/2004;819
21/11/2004;862
21/11/2004;877
21/11/2004;941
21/11/2004;983
21/11/2004;1067
21/11/2004;1100
21/11/2004;958
21/11/2004;866
21/11/2004;1018
21/11/2004;1175
21/11/2004;1197
21/11/2004;1110
21/11/2004;1060
21/11/2004;1136
21/11/2004;1049
21/11/2004;1053
22/11/2004;970
22/11/2004;1049
22/11/2004;919
22/11/2004;870
22/11/2004;814
22/11/2004;820
22/11/2004;897
22/11/2004;988
22/11/2004;1242
22/11/2004;1493
22/11/2004;1394
22/11/2004;1252
22/11/2004;1255
22/11/2004;1360
22/11/2004;1369
22/11/2004;1361
22/11/2004;1411
22/11/2004;1509
22/11/2004;1738
22/11/2004;1766
22/11/2004;1706
22/11/2004;1472
22/11/2004;1392
22/11/2004;1335
23/11/2004;1285
23/11/2004;1267
23/11/2004;1176
23/11/2004;1079
23/11/2004;1084
23/11/2004;1091
23/11/2004;1126
23/11/2004;1210
23/11/2004;1565
23/11/2004;1578
23/11/2004;1702
23/11/2004;1552
23/11/2004;1590
23/11/2004;1640
23/11/2004;1769
23/11/2004;1581
23/11/2004;1658
23/11/2004;1821
23/11/2004;1982
23/11/2004;2008
23/11/2004;1918
23/11/2004;1693
23/11/2004;1495
23/11/2004;1449
24/11/2004;1439
24/11/2004;1270
24/11/2004;1163
24/11/2004;1130
24/11/2004;1023
24/11/2004;931
24/11/2004;953
24/11/2004;1108
24/11/2004;1414
24/11/2004;1423
24/11/2004;1352
24/11/2004;1303
24/11/2004;1103
24/11/2004;1138
24/11/2004;1278
24/11/2004;1292
24/11/2004;1374
24/11/2004;1464
24/11/2004;1562
24/11/2004;1592
24/11/2004;1669
24/11/2004;1429
24/11/2004;1354
24/11/2004;1311
25/11/2004;1311
25/11/2004;1292
25/11/2004;1091
25/11/2004;1009
25/11/2004;1050
25/11/2004;1053
25/11/2004;1016
25/11/2004;1057
25/11/2004;1309
25/11/2004;1315
25/11/2004;1315
25/11/2004;1111
25/11/2004;1087
25/11/2004;1104
25/11/2004;1142
25/11/2004;1164
25/11/2004;1214
25/11/2004;1369
25/11/2004;1368
25/11/2004;1226
25/11/2004;1225
25/11/2004;1190
25/11/2004;1128
25/11/2004;1105
26/11/2004;1152
26/11/2004;1141
26/11/2004;1121
26/11/2004;1043
26/11/2004;1090
26/11/2004;982
26/11/2004;974
26/11/2004;1118
26/11/2004;1508
26/11/2004;1521
26/11/2004;1562
26/11/2004;1392
26/11/2004;1439
26/11/2004;1539
26/11/2004;1608
26/11/2004;1589
26/11/2004;1704
26/11/2004;1822
26/11/2004;1956
26/11/2004;1676
26/11/2004;1834
26/11/2004;1759
26/11/2004;1518
26/11/2004;1502
27/11/2004;1499
27/11/2004;1531
27/11/2004;1424
27/11/2004;1279
27/11/2004;1250
27/11/2004;1189
27/11/2004;1197
27/11/2004;1273
27/11/2004;1298
27/11/2004;1453
27/11/2004;1492
27/11/2004;1481
27/11/2004;1524
27/11/2004;1562
27/11/2004;1567
27/11/2004;1568
27/11/2004;1622
27/11/2004;1515
27/11/2004;1603
27/11/2004;1514
27/11/2004;1567
27/11/2004;1380
27/11/2004;1214
27/11/2004;1225
28/11/2004;1250
28/11/2004;1143
28/11/2004;1046
28/11/2004;953
28/11/2004;913
28/11/2004;858
28/11/2004;848
28/11/2004;871
28/11/2004;909
28/11/2004;906
28/11/2004;859
28/11/2004;1028
28/11/2004;1089
28/11/2004;1184
28/11/2004;1136
28/11/2004;1069
28/11/2004;1214
28/11/2004;1212
28/11/2004;1218
28/11/2004;1279
28/11/2004;1382
28/11/2004;1292
28/11/2004;1250
28/11/2004;1260
29/11/2004;1203
29/11/2004;1146
29/11/2004;1130
29/11/2004;1032
29/11/2004;993
29/11/2004;987
29/11/2004;1018
29/11/2004;1129
29/11/2004;1440
29/11/2004;1609
29/11/2004;1573
29/11/2004;1705
29/11/2004;1551
29/11/2004;1163
29/11/2004;1186
29/11/2004;1166
29/11/2004;1200
29/11/2004;1134
29/11/2004;1161
29/11/2004;1117
29/11/2004;1114
29/11/2004;1022
29/11/2004;996
29/11/2004;1002
30/11/2004;1032
30/11/2004;1052
30/11/2004;1014
30/11/2004;897
30/11/2004;878
30/11/2004;840
30/11/2004;879
30/11/2004;999
30/11/2004;1251
30/11/2004;1351
30/11/2004;1312
30/11/2004;1201
30/11/2004;1120
30/11/2004;1071
30/11/2004;1085
30/11/2004;1113
30/11/2004;1310
30/11/2004;1183
30/11/2004;1362
30/11/2004;1408
30/11/2004;1471
30/11/2004;1157
30/11/2004;1061
30/11/2004;1006
01/12/2004;1039
01/12/2004;886
01/12/2004;900
01/12/2004;856
01/12/2004;857
01/12/2004;844
01/12/2004;927
01/12/2004;1007
01/12/2004;1318
01/12/2004;1396
01/12/2004;1337
01/12/2004;1202
01/12/2004;1309
01/12/2004;1351
01/12/2004;1501
01/12/2004;1426
01/12/2004;1544
01/12/2004;1566
01/12/2004;1547
01/12/2004;1124
01/12/2004;1090
01/12/2004;1034
01/12/2004;1040
01/12/2004;1060
02/12/2004;1076
02/12/2004;975
02/12/2004;987
02/12/2004;928
02/12/2004;889
02/12/2004;880
02/12/2004;919
02/12/2004;1073
02/12/2004;1435
02/12/2004;1477
02/12/2004;1337
02/12/2004;1308
02/12/2004;1245
02/12/2004;1295
02/12/2004;1338
02/12/2004;1405
02/12/2004;1456
02/12/2004;1516
02/12/2004;1707
02/12/2004;1816
02/12/2004;1713
02/12/2004;1646
02/12/2004;1468
02/12/2004;1443
03/12/2004;1289
03/12/2004;1194
03/12/2004;1165
03/12/2004;1003
03/12/2004;986
03/12/2004;930
03/12/2004;988
03/12/2004;1094
03/12/2004;1528
03/12/2004;1628
03/12/2004;1555
03/12/2004;1290
03/12/2004;1280
03/12/2004;1302
03/12/2004;1332
03/12/2004;1332
03/12/2004;1493
03/12/2004;1648
03/12/2004;1482
03/12/2004;1501
03/12/2004;1601
03/12/2004;1421
03/12/2004;1232
03/12/2004;1270
04/12/2004;1257
04/12/2004;1246
04/12/2004;1166
04/12/2004;1062
04/12/2004;1005
04/12/2004;1032
04/12/2004;1034
04/12/2004;1024
04/12/2004;1243
04/12/2004;1148
04/12/2004;1182
04/12/2004;1015
04/12/2004;1175
04/12/2004;1224
04/12/2004;1123
04/12/2004;1187
04/12/2004;1116
04/12/2004;1131
04/12/2004;1215
04/12/2004;1077
04/12/2004;1210
04/12/2004;1181
04/12/2004;1088
04/12/2004;1054
05/12/2004;1096
05/12/2004;1042
05/12/2004;887
05/12/2004;884
05/12/2004;862
05/12/2004;821
05/12/2004;797
05/12/2004;802
05/12/2004;848
05/12/2004;863
05/12/2004;889
05/12/2004;969
05/12/2004;1013
05/12/2004;1100
05/12/2004;1019
05/12/2004;1061
05/12/2004;940
05/12/2004;904
05/12/2004;1120
05/12/2004;987
05/12/2004;971
05/12/2004;965
05/12/2004;873
05/12/2004;892
06/12/2004;857
06/12/2004;901
06/12/2004;901
06/12/2004;904
06/12/2004;857
06/12/2004;881
06/12/2004;913
06/12/2004;1012
06/12/2004;1314
06/12/2004;1479
06/12/2004;1299
06/12/2004;1221
06/12/2004;1171
06/12/2004;1316
06/12/2004;1208
06/12/2004;1145
06/12/2004;1189
06/12/2004;1173
06/12/2004;1237
06/12/2004;1253
06/12/2004;1155
06/12/2004;1175
06/12/2004;1001
06/12/2004;1014
07/12/2004;966
07/12/2004;987
07/12/2004;888
07/12/2004;911
07/12/2004;828
07/12/2004;857
07/12/2004;886
07/12/2004;964
07/12/2004;1230
07/12/2004;1236
07/12/2004;1322
07/12/2004;1407
07/12/2004;1357
07/12/2004;1289
07/12/2004;1257
07/12/2004;1199
07/12/2004;1181
07/12/2004;1175
07/12/2004;1202
07/12/2004;1170
07/12/2004;1115
07/12/2004;1130
07/12/2004;1195
07/12/2004;1111
08/12/2004;1092
08/12/2004;1111
08/12/2004;992
08/12/2004;1051
08/12/2004;1080
08/12/2004;893
08/12/2004;923
08/12/2004;950
08/12/2004;947
08/12/2004;973
08/12/2004;1111
08/12/2004;1206
08/12/2004;1202
08/12/2004;1261
08/12/2004;1102
08/12/2004;997
08/12/2004;1049
08/12/2004;1082
08/12/2004;1177
08/12/2004;1166
08/12/2004;1352
08/12/2004;1210
08/12/2004;1161
08/12/2004;1142
09/12/2004;1054
09/12/2004;926
09/12/2004;873
09/12/2004;832
09/12/2004;803
09/12/2004;818
09/12/2004;814
09/12/2004;832
09/12/2004;1091
09/12/2004;1019
09/12/2004;937
09/12/2004;950
09/12/2004;962
09/12/2004;969
09/12/2004;1010
09/12/2004;946
09/12/2004;988
09/12/2004;948
09/12/2004;1045
09/12/2004;1114
09/12/2004;1006
09/12/2004;889
09/12/2004;792
09/12/2004;808
10/12/2004;814
10/12/2004;827
10/12/2004;801
10/12/2004;770
10/12/2004;721
10/12/2004;709
10/12/2004;734
10/12/2004;770
10/12/2004;919
10/12/2004;996
10/12/2004;925
10/12/2004;883
10/12/2004;884
10/12/2004;920
10/12/2004;941
10/12/2004;934
10/12/2004;929
10/12/2004;972
10/12/2004;1073
10/12/2004;1050
10/12/2004;980
10/12/2004;872
10/12/2004;802
10/12/2004;792
11/12/2004;857
11/12/2004;856
11/12/2004;869
11/12/2004;890
11/12/2004;834
11/12/2004;860
11/12/2004;909
11/12/2004;955
11/12/2004;1035
11/12/2004;1087
11/12/2004;1101
11/12/2004;1135
11/12/2004;1095
11/12/2004;986
11/12/2004;991
11/12/2004;926
11/12/2004;974
11/12/2004;1042
11/12/2004;1006
11/12/2004;979
11/12/2004;1072
11/12/2004;1217
11/12/2004;1124
11/12/2004;1152
12/12/2004;1216
12/12/2004;1095
12/12/2004;1099
12/12/2004;974
12/12/2004;1091
12/12/2004;955
12/12/2004;975
12/12/2004;909
12/12/2004;992
12/12/2004;1018
12/12/2004;1100
12/12/2004;1101
12/12/2004;1148
12/12/2004;1253
12/12/2004;1229
12/12/2004;1250
12/12/2004;1432
12/12/2004;1530
12/12/2004;1604
12/12/2004;1352
12/12/2004;1235
12/12/2004;1127
12/12/2004;1073
12/12/2004;1074
13/12/2004;1133
13/12/2004;1021
13/12/2004;995
13/12/2004;882
13/12/2004;869
13/12/2004;868
13/12/2004;921
13/12/2004;1041
13/12/2004;1275
13/12/2004;1238
13/12/2004;1288
13/12/2004;1422
13/12/2004;1293
13/12/2004;1410
13/12/2004;1425
13/12/2004;1590
13/12/2004;1520
13/12/2004;1595
13/12/2004;1881
13/12/2004;1633
13/12/2004;1391
13/12/2004;1263
13/12/2004;1147
13/12/2004;1103
14/12/2004;1071
14/12/2004;1137
14/12/2004;1066
14/12/2004;918
14/12/2004;895
14/12/2004;885
14/12/2004;964
14/12/2004;1088
14/12/2004;1274
14/12/2004;1406
14/12/2004;1521
14/12/2004;1408
14/12/2004;1377
14/12/2004;1470
14/12/2004;1416
14/12/2004;1383
14/12/2004;1574
14/12/2004;-200
14/12/2004;-200
14/12/2004;-200
14/12/2004;-200
14/12/2004;-200
14/12/2004;-200
14/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
15/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
16/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;-200
17/12/2004;1325
17/12/2004;1316
17/12/2004;1170
17/12/2004;1061
18/12/2004;1109
18/12/2004;1025
18/12/2004;1086
18/12/2004;1058
18/12/2004;1034
18/12/2004;1065
18/12/2004;988
18/12/2004;986
18/12/2004;1136
18/12/2004;1256
18/12/2004;1228
18/12/2004;956
18/12/2004;781
18/12/2004;759
18/12/2004;722
18/12/2004;699
18/12/2004;755
18/12/2004;746
18/12/2004;784
18/12/2004;931
18/12/2004;1112
18/12/2004;1133
18/12/2004;886
18/12/2004;993
19/12/2004;1215
19/12/2004;1160
19/12/2004;928
19/12/2004;879
19/12/2004;833
19/12/2004;840
19/12/2004;848
19/12/2004;828
19/12/2004;847
19/12/2004;868
19/12/2004;970
19/12/2004;1077
19/12/2004;1058
19/12/2004;1136
19/12/2004;1228
19/12/2004;1235
19/12/2004;1217
19/12/2004;1298
19/12/2004;1327
19/12/2004;1293
19/12/2004;1353
19/12/2004;1254
19/12/2004;1189
19/12/2004;1183
20/12/2004;1185
20/12/2004;1098
20/12/2004;938
20/12/2004;883
20/12/2004;839
20/12/2004;784
20/12/2004;779
20/12/2004;883
20/12/2004;970
20/12/2004;1012
20/12/2004;934
20/12/2004;888
20/12/2004;918
20/12/2004;901
20/12/2004;857
20/12/2004;838
20/12/2004;869
20/12/2004;928
20/12/2004;1037
20/12/2004;980
20/12/2004;978
20/12/2004;891
20/12/2004;762
20/12/2004;794
21/12/2004;799
21/12/2004;818
21/12/2004;691
21/12/2004;697
21/12/2004;697
21/12/2004;716
21/12/2004;791
21/12/2004;804
21/12/2004;1093
21/12/2004;1179
21/12/2004;951
21/12/2004;882
21/12/2004;897
21/12/2004;949
21/12/2004;896
21/12/2004;908
21/12/2004;959
21/12/2004;994
21/12/2004;1081
21/12/2004;1081
21/12/2004;1175
21/12/2004;1123
21/12/2004;1032
21/12/2004;927
22/12/2004;952
22/12/2004;987
22/12/2004;902
22/12/2004;833
22/12/2004;776
22/12/2004;812
22/12/2004;821
22/12/2004;932
22/12/2004;1069
22/12/2004;1137
22/12/2004;1009
22/12/2004;962
22/12/2004;972
22/12/2004;968
22/12/2004;939
22/12/2004;901
22/12/2004;975
22/12/2004;1028
22/12/2004;998
22/12/2004;1094
22/12/2004;1128
22/12/2004;1111
22/12/2004;1121
22/12/2004;956
23/12/2004;973
23/12/2004;952
23/12/2004;969
23/12/2004;919
23/12/2004;874
23/12/2004;806
23/12/2004;874
23/12/2004;961
23/12/2004;1195
23/12/2004;1184
23/12/2004;1135
23/12/2004;1211
23/12/2004;1228
23/12/2004;1247
23/12/2004;1336
23/12/2004;1205
23/12/2004;1305
23/12/2004;1568
23/12/2004;1630
23/12/2004;1704
23/12/2004;1701
23/12/2004;1564
23/12/2004;1441
23/12/2004;1376
24/12/2004;1412
24/12/2004;1352
24/12/2004;1285
24/12/2004;1263
24/12/2004;1200
24/12/2004;1187
24/12/2004;1166
24/12/2004;1209
24/12/2004;1349
24/12/2004;1458
24/12/2004;1462
24/12/2004;1448
24/12/2004;1419
24/12/2004;1561
24/12/2004;1558
24/12/2004;1438
24/12/2004;1532
24/12/2004;1522
24/12/2004;1514
24/12/2004;-200
24/12/2004;-200
24/12/2004;-200
24/12/2004;-200
24/12/2004;-200
25/12/2004;1505
25/12/2004;1458
25/12/2004;1431
25/12/2004;1366
25/12/2004;1332
25/12/2004;1243
25/12/2004;1251
25/12/2004;1259
25/12/2004;1268
25/12/2004;1288
25/12/2004;1410
25/12/2004;1374
25/12/2004;1458
25/12/2004;1609
25/12/2004;1424
25/12/2004;1331
25/12/2004;1434
25/12/2004;1542
25/12/2004;1651
25/12/2004;1633
25/12/2004;1739
25/12/2004;1523
25/12/2004;1543
25/12/2004;1469
26/12/2004;1271
26/12/2004;1161
26/12/2004;1053
26/12/2004;916
26/12/2004;900
26/12/2004;855
26/12/2004;848
26/12/2004;873
26/12/2004;945
26/12/2004;1003
26/12/2004;1041
26/12/2004;1036
26/12/2004;1124
26/12/2004;1130
26/12/2004;991
26/12/2004;988
26/12/2004;1163
26/12/2004;1226
26/12/2004;1286
26/12/2004;1423
26/12/2004;1408
26/12/2004;1178
26/12/2004;985
26/12/2004;1113
27/12/2004;1178
27/12/2004;1024
27/12/2004;954
27/12/2004;875
27/12/2004;877
27/12/2004;826
27/12/2004;862
27/12/2004;938
27/12/2004;1205
27/12/2004;1171
27/12/2004;1131
27/12/2004;1074
27/12/2004;1062
27/12/2004;1045
27/12/2004;1034
27/12/2004;1186
27/12/2004;1256
27/12/2004;1138
27/12/2004;1138
27/12/2004;1114
27/12/2004;1107
27/12/2004;1117
27/12/2004;1090
27/12/2004;954
28/12/2004;987
28/12/2004;969
28/12/2004;939
28/12/2004;961
28/12/2004;916
28/12/2004;835
28/12/2004;885
28/12/2004;1088
28/12/2004;1358
28/12/2004;1456
28/12/2004;1274
28/12/2004;1092
28/12/2004;1111
28/12/2004;1177
28/12/2004;1199
28/12/2004;1121
28/12/2004;1252
28/12/2004;1233
28/12/2004;1215
28/12/2004;1193
28/12/2004;1195
28/12/2004;1301
28/12/2004;1126
28/12/2004;1013
29/12/2004;982
29/12/2004;970
29/12/2004;959
29/12/2004;925
29/12/2004;847
29/12/2004;885
29/12/2004;883
29/12/2004;892
29/12/2004;970
29/12/2004;904
29/12/2004;919
29/12/2004;929
29/12/2004;938
29/12/2004;971
29/12/2004;914
29/12/2004;892
29/12/2004;913
29/12/2004;928
29/12/2004;1035
29/12/2004;1033
29/12/2004;990
29/12/2004;934
29/12/2004;881
29/12/2004;855
30/12/2004;832
30/12/2004;848
30/12/2004;806
30/12/2004;796
30/12/2004;777
30/12/2004;785
30/12/2004;766
30/12/2004;808
30/12/2004;975
30/12/2004;943
30/12/2004;886
30/12/2004;861
30/12/2004;881
30/12/2004;855
30/12/2004;855
30/12/2004;844
30/12/2004;900
30/12/2004;883
30/12/2004;994
30/12/2004;927
30/12/2004;1078
30/12/2004;952
30/12/2004;882
30/12/2004;924
31/12/2004;987
31/12/2004;930
31/12/2004;861
31/12/2004;783
31/12/2004;744
31/12/2004;753
31/12/2004;787
31/12/2004;820
31/12/2004;840
31/12/2004;897
31/12/2004;989
31/12/2004;909
31/12/2004;865
31/12/2004;924
31/12/2004;912
31/12/2004;872
31/12/2004;917
31/12/2004;962
31/12/2004;932
31/12/2004;930
31/12/2004;962
31/12/2004;974
31/12/2004;1055
31/12/2004;1003
01/01/2005;1046
01/01/2005;1275
01/01/2005;1173
01/01/2005;1163
01/01/2005;1054
01/01/2005;1004
01/01/2005;1001
01/01/2005;974
01/01/2005;915
01/01/2005;939
01/01/2005;973
01/01/2005;1011
01/01/2005;1097
01/01/2005;1149
01/01/2005;1117
01/01/2005;1085
01/01/2005;1102
01/01/2005;1281
01/01/2005;1472
01/01/2005;1328
01/01/2005;1198
01/01/2005;1176
01/01/2005;1118
01/01/2005;1091
02/01/2005;1078
02/01/2005;1043
02/01/2005;992
02/01/2005;1004
02/01/2005;947
02/01/2005;923
02/01/2005;911
02/01/2005;924
02/01/2005;954
02/01/2005;960
02/01/2005;1016
02/01/2005;1139
02/01/2005;1130
02/01/2005;1237
02/01/2005;1159
02/01/2005;1124
02/01/2005;1312
02/01/2005;1246
02/01/2005;1232
02/01/2005;1286
02/01/2005;1347
02/01/2005;-200
02/01/2005;-200
02/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
03/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
04/01/2005;-200
05/01/2005;-200
05/01/2005;1135
05/01/2005;1188
05/01/2005;1242
05/01/2005;1219
05/01/2005;1187
05/01/2005;1225
05/01/2005;1333
05/01/2005;1489
05/01/2005;1596
05/01/2005;1585
05/01/2005;1674
05/01/2005;1741
05/01/2005;1680
05/01/2005;1295
05/01/2005;1288
05/01/2005;1281
05/01/2005;1310
05/01/2005;1276
05/01/2005;1312
05/01/2005;1332
05/01/2005;1248
05/01/2005;1182
05/01/2005;1059
06/01/2005;1056
06/01/2005;1064
06/01/2005;1059
06/01/2005;991
06/01/2005;950
06/01/2005;1005
06/01/2005;939
06/01/2005;961
06/01/2005;1017
06/01/2005;1108
06/01/2005;1122
06/01/2005;1099
06/01/2005;1124
06/01/2005;1186
06/01/2005;1096
06/01/2005;1120
06/01/2005;1185
06/01/2005;1173
06/01/2005;1221
06/01/2005;1330
06/01/2005;1325
06/01/2005;1195
06/01/2005;1150
06/01/2005;1145
07/01/2005;1041
07/01/2005;1032
07/01/2005;1010
07/01/2005;951
07/01/2005;944
07/01/2005;862
